Title,Composer,Key,Rhythm,Time Signature,Section,Measure,Chord Index,Chord,Year
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,5,9,Fm7b5,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,5,10,Bb7b13,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,6,11,Ebmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,6,12,Cm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,7,13,Fm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,7,14,Bb7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,8,15,Ebmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,9,16,Bbm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,9,17,Eb7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,0,18,Abmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,1,19,A07,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,2,20,Eb6/Bb,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,3,21,Eb6,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,4,22,Am7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,4,23,D7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,5,24,Bm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,5,25,E7b9,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,6,26,Am7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,6,27,D7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,7,28,Gmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,B,7,29,Bb7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,0,30,Ebmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,0,31,Gm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,1,32,Abm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,1,33,Db7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,2,34,Gbmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,3,35,Fm7b5,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,3,36,Bb7b13,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,4,37,Ebm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,4,38,Cm7b5,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,5,39,Fm7b5,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,5,40,Bb7b13,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,6,41,Ebmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,7,42,Bbm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,A,7,43,Eb7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,0,44,Abmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,1,45,Db7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,2,46,Ebmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,2,47,Bb6/D,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,3,48,Cm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,3,49,Cm7/Bb,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,3,50,Am7b5,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,3,51,D7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,4,52,Gm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,4,53,C7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,5,54,Fm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,5,55,Bb7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,6,56,Ebmaj7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,6,57,Cm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,7,58,Fm7,1930
You Go To My Head,Fred Coots,Eb,Ballad,4/4,C,7,59,Bb7,1930
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,0,0,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,1,1,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,1,2,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,2,3,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,3,4,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,3,5,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,4,6,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,4,7,E07,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,5,8,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,5,9,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,6,10,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,A,7,11,Eb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,0,12,Abmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,0,13,A07,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,1,14,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,1,15,Cm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,2,16,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,2,17,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,3,18,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,4,19,Cm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,5,20,F7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,6,21,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,,7,22,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,0,23,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,1,24,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,1,25,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,2,26,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,3,27,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,3,28,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,4,29,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,4,30,E07,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,5,31,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,5,32,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,6,33,G7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,7,34,G7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,8,35,Abmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,8,36,A07,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,9,37,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,10,38,Eb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,11,39,Abmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,11,40,Abm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,12,41,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,12,42,Cm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,13,43,Fm7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,13,44,Bb7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,14,45,Ebmaj7,1946
You Keep Coming Back Like A Song,Irving Berlin,Eb,Medium Swing,4/4,B,15,46,Ebmaj7,1946
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,0,0,Cmaj7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,0,1,F7#11,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,1,2,Em7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,1,3,Eb07,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,2,4,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,2,5,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,3,6,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,3,7,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,4,8,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,4,9,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,5,10,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,5,11,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,6,12,C6,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,7,13,C6,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,8,14,A7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,9,15,A7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,10,16,D7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,11,17,D7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,12,18,D7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,13,19,D7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,14,20,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,A,15,21,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,0,22,Cmaj7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,0,23,F7#11,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,1,24,Em7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,1,25,Eb07,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,2,26,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,2,27,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,3,28,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,3,29,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,4,30,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,4,31,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,5,32,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,5,33,F7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,6,34,E7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,7,35,E7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,8,36,A7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,9,37,A7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,10,38,D7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,11,39,D7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,11,40,D#07,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,12,41,Em7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,12,42,Eb07,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,13,43,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,13,44,G7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,14,45,C6,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,15,46,Dm7,1914
You Made Me Love You,James Monaco,,Medium Swing,4/4,B,15,47,G7,1914
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,0,0,Bbmaj7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,0,1,B07(G7b9#5),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,1,2,Cm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,1,3,F7(C#07),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,2,4,Bbmaj7(Dm7),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,2,5,B07(G7#5),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,3,6,Fm7/C(Gb9),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,3,7,F7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,4,8,Bbmaj7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,4,9,Bb7(E7b5),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,5,10,Ebmaj7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,5,11,Eb6(E07),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,6,12,Dm7(Bb6/F),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,6,13,Db07(G7#5),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,7,14,Cm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,A,7,15,F7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,0,16,Fm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,1,17,Bb7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,2,18,Fm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,3,19,Bb7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,4,20,Am7b5,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,4,21,D7b9,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,5,22,Gm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,6,23,Cm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,B,7,24,F7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,0,25,Bbmaj7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,0,26,B07(G7b9#5),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,1,27,Cm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,1,28,F7(C#07),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,2,29,Bbmaj7(Dm7),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,2,30,B07(G7#5),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,3,31,Fm7/C(Gb9),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,3,32,F7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,4,33,Bb7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,5,34,Ebmaj7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,5,35,Ebm6(Ab9),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,6,36,Dm7(Dm7),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,6,37,G7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,7,38,Cm7(G7b9),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,7,39,F7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,8,40,Dm7(Cm7),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,8,41,G7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,9,42,Cm7(F7),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,9,43,F7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,10,44,D7#5(Bb9),1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,10,45,Ab7#11,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,11,46,G7b9,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,12,47,Cm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,13,48,F7sus,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,13,49,F7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,14,50,Bb6,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,14,51,Gm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,15,52,Cm7,1955
You Make Me Feel So Young,Josef Myrow,Bb,Medium Swing,4/4,C,15,53,F7,1955
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,0,0,C#m7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,0,1,F#7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,1,2,F#7b9/B,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,1,3,Bm7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,2,4,Em7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,2,5,A7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,3,6,A7b9/D,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,3,7,Dmaj7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,4,8,G#m7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,4,9,C#7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,5,10,F#m7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,5,11,B7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,6,12,Em7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,6,13,A7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,7,14,Dmaj7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,7,15,,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,7,16,G#7#5(C#m7b5),1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,A,7,17,(F#7),1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,0,18,C#m7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,0,19,F#7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,1,20,F#7b9/B,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,1,21,Bm7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,2,22,Em7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,2,23,A7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,3,24,A7b9/D,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,3,25,Dmaj7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,4,26,G#m7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,4,27,C#7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,5,28,Gm7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,5,29,C7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,6,30,Fm7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,6,31,Bb7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,7,32,Ebmaj7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,7,33,,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,7,34,A7#5(Dm7b5),1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,B,7,35,(G7),1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,0,36,Dm7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,0,37,G7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,1,38,G7b9/C,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,1,39,Cm7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,2,40,Fm7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,2,41,Bb7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,3,42,Bb7b9/Eb,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,3,43,Ebmaj7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,4,44,Am7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,4,45,D7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,5,46,Gm7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,5,47,C7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,6,48,Fm7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,6,49,Bb7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,7,50,Ebmaj7,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,7,51,Abmaj7#11,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,8,52,Dm7b5,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,8,53,G7b9,1969
You Must Believe In Spring,Michel Legrand,Cmin,Ballad,4/4,C,9,54,Cm6,1969
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,0,0,Cmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,1,1,Cmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,2,2,Dbmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,3,3,Dbmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,4,4,Bbm7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,5,5,Eb7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,6,6,Abmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,7,7,Abmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,0,8,Gm7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,1,9,C7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,2,10,Fmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,3,11,Fmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,4,12,Am7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,5,13,D7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,6,14,Ebm7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,6,15,Ab7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,7,16,Dm7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,B,7,17,G7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,0,18,Cmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,1,19,Cmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,2,20,Dbmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,3,21,Dbmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,4,22,Bbm7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,5,23,Eb7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,6,24,Gb7#11,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,A,7,25,F7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,0,26,Dm7b5,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,1,27,G7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,2,28,Em7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,3,29,A7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,4,30,Dm7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,5,31,G7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,6,32,Cmaj7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,6,33,A7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,7,34,Dm7,1940
You Stepped Out Of A Dream,Nacio-Herb-Brown,,Medium Swing,4/4,C,7,35,G7,1940
You Took Advantage Of Me,Richard Rodgers,Eb,Medium Swing,4/4,A,0,0,Eb6,1928
